title,bedrooms,price,post_time,location
Newly Renovated 1BR Near Columbia University,1,2500.0,1/22,other
"FOR YOU ONLY ""THE BEST!"" GORGEOUS(GIGANTIC)2BR/2BA DM/ELEV-W/D UNIT-DW",2,6500.0,1/22,other
"FOR YOU ONLY ""THE BEST!"" PRISTINE 1BR-DM/ELEV/LDRY-VIEW-DINING AREA-DW",1,3750.0,1/22,other
"FOR YOU ONLY ""THE BEST!"" STUNNING 1BR-24HR DM/ELEV/LNDRY-MASSIVE LR-DW",1,3850.0,1/22,other
"FOR YOU ONLY ""THE BEST!"" MINT(LG)2BR-ELEV/LNDRY-GIGANTC LIVE RM-QN BRS",2,4200.0,1/22,other
FOR YOU “ONLY THE BEST” BEAUTIFL 1BR-DM/ELEV/LNDRY-BIG WINDOS-SS-DW-AC,1,3000.0,1/22,other
"FOR YOU ONLY ""THE BEST!"" MINT(TRU)1BR-SPACIOUS LIV-SEP KIT-DW-CNTRL PK",1,2500.0,1/22,other
1 bed 1 bath in luxury high rise in jersey city,1,2350.0,1/22,other
"FOR YOU ONLY ""THE BEST!"" BEAUTIFL 2BR/1.5 BA DPLX-ELEV/LDRY-GRAN-SS-DW",2,3400.0,1/22,other
"FOR YOU ONLY ""THE BEST!"" MINT 1BR-ELEV/LNDRY-GRAN-SS-DW-QN BR-CNTRL PK",1,2500.0,1/22,other
NEW BUILDING/2 Bed 1 Bath/Studios/one bed NO FEE,2,2500.0,1/22,other
Spacious 2 Bed 2 Bath NO FEE + Office space,2,2800.0,1/22,brooklyn
MASSIVE 3 BEDROOM 1 BATH** LAUNDRY IN UNIT**NO FEE,3,3100.0,1/22,other
MASSIVE 4 BED 2 BATH IN GREAT BUSHWICK LOCATION! BIG ROOMS W/ NO FEE!,4,3700.0,1/22,buschwick
GORGEOUS 3 BED 2 BATH IN CROWN HEIGHTS!! IN-UNIT W/D & PRIVATE BALCONY,3,3000.0,1/22,crown heights
GORGEOUS 1 BED 1 BATH IN CLINTON HILL FOR A SWEET PRICE! NO FEE!,1,2300.0,1/22,other
*STUNNING 3 BED 1 BATH IN CROWN HEIGHTS FOR A SWEET PRICE! NO FEE!*,3,2500.0,1/22,crown heights
NO FEE!! GREAT DEAL. LUXURY BUILDING: 2 bed (Flex 3)+ 2 Bath. W/D in u,2,5400.0,1/22,other
3 Bed ALL UTILITIES INCLUDED,3,2400.0,1/22,other
4 Bed Bad Credit No problem,4,2400.0,1/22,other
2 Bedroom by Queens Center Mall!,2,1867.0,1/22,other
🛑MUST SEE🛑LARGE 3BR/2Bath @L/M Train Laundry No Fee,3,3099.0,1/22,buschwick
Cozy and Spacious 1BR in UWS,1,3250.0,1/22,other
🌟Massive Crown Heights 3 bed 2 bath! $3150!,3,3150.0,1/22,crown heights
🌟 Massive 3 Bedroom Apartment! Prospect Park! King sized room! $2900,3,2900.0,1/22,brooklyn
🌟 Stunning 1 Bedroom apartment W/D in-Unit! $2200,1,2200.0,1/22,other
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,2,2500.0,1/22,other
For Rent 3 bedrooms 1 bath Apartment,3,2800.0,1/22,other
Ridgehill 2BR Parking Laundry by Roberts Ave,2,2600.0,1/22,other
2BR Backyard Parking Laundry by Roberts Ave,2,2600.0,1/22,other
Cozy and Spacious 1BR + AC in UWS,1,2875.0,1/22,other
"Massive 3BR, laundry, bonus room, storage, his hers sink",3,2500.0,1/22,other
"3Br 1.5Ba HOUSE Rental,,Garage,,Basement,,W/D & Private Backyard!!!",3,3000.0,1/22,other
Sunkissed Huge 4 bed 2  bath apt in Williamsburg,4,5400.0,1/22,other
Stunning Water View Luxury 3 bed 2 bath unit in Williamsburg + 1.5 month free,3,7100.0,1/22,other
Spacious 2  bed 1.5 bath + basement duplex in Gowanus,2,4000.0,1/22,other
Large beautiful 3 bedroom/1.5bathroom,3,2600.0,1/22,other
Waterfront Renovated 2 bed/2 Bath,2,5230.0,1/22,other
*SMOKIN* NO FEE GIANT 3 BED IN SEXY PROSPECT LEFFERTS GARDENS,3,3250.0,1/22,other
"**GUT RENO 3 BED 2 BATH, PRIVATE OUTDOOR SPACE!!",3,3750.0,1/22,other
"1 bedroom available today CVR, Sec 8 welcome",1,1550.0,1/22,other
WoW_1br Flex 2 + PRIVATE TERRACE___Sunset Park Slope Industry City,1,2195.0,1/22,other
"4 bedroom available today CVR, Sec 8 welcome",4,2400.0,1/22,other
"3 bedroom for 2 bedroom price CVR, Sec 8 welcome",3,1850.0,1/22,other
1300 Sq Ft 3 BR + WASHER+DRYER+PARKING__Bay Ridge Dyker Heights sunset,3,3600.0,1/22,other
Spacious No Fee 1 Bed Apartment,1,4765.0,1/22,brooklyn
Huge 2 Bed/2.5 Bath,2,6370.0,1/22,other
No Fee! Marvelous 2 Bed Apartment!!,2,4195.0,1/22,other
Luxury 2 Bed/ 2 Bath No Broker Fee Apartment!!,2,2845.0,1/22,other
XL 2BR Apt + Private Yard in Park Slope 12th Street gowanus,2,4700.0,1/22,other
Renovated & large 2BR! *ALL UTILITIES INCLUDED*,2,2200.0,1/22,other
Brand new 3 bedroom -2 bathrooms- hasa CityFheps,3,3000.0,1/22,other
Carroll Gardens Renovated 2BR - Washer/Dryer,2,7777.0,1/22,other
Sunnyside - 1200sf 2BR plus separate 1000sf home office,2,2875.0,1/22,other
NEAR QNS. BLVD - HUGE RENOVATED 2BR - GARAGE,2,2975.0,1/22,other
3BR 3BA 3 Outdoor Terrace Penthouse Duplex,3,4750.0,1/22,other
3 Bedroom Apartment for Rent,3,2100.0,1/22,other
3 bedroom 1 bath apt for rent with porch Midwood,3,3100.0,1/21,brooklyn
🛑BUSHWICK🛑AMAZING 3BR /J/M/Z Train No Fee,3,2799.0,1/21,buschwick
Newly Renovated 2 Bedroom Apartment,2,1995.0,1/21,other
Fantastic 3 bed 2 bath 1 kitc 1 LS 1 balco near Bus Stop & Shop,3,2700.0,1/21,other
1Bed/Amenties-BALCONY/GYM/Laundry/Lounge/Parking/Pet daycare/,1,2950.0,1/21,buschwick
🟥BEDSTUY🟩Sunny 4BR/2BATH Laundry In Apt @/J/M/Z TRAIN No Fee,4,3199.0,1/21,bed stuy
🟥AMAZING🟩LARGE 2BR/Private Backyard G/J/M TRAIN NO FEE,2,2799.0,1/21,other
🟥AMAZING🟩LARGE 2BR/Private Backyard G/J/M TRAIN NO FEE,2,2850.0,1/21,other
2 Bed/2 Bath/Amenties building/GYM/Laundry/Lounge/Parking/Pet daycare/,2,3799.0,1/21,buschwick
1bedroom high rise apartment for rent,1,1900.0,1/21,other
Lower East Side 1 BR w/ storefront studio,1,3595.0,1/21,other
NO FEE-SPACIOUS MODERN 1 BEDROOM IN APT BUILDING NEAR #7 TRAIN,1,1775.0,1/21,other
"__""L"" MORGAN____PLUS 2 BEDROOM __OPEN __""LOFT""____NO FEE_",2,3698.0,1/21,other
"___""L"" MORGAN___""CORNER""___LARGE_ 1 BEDR.___OPEN ___""LOFT""___NO FEE___",1,5499.0,1/21,other
Duplex 2 bedroom,2,2300.0,1/21,other
2 bed / 2 bath Crown Heights (rent stabilized + no fee),2,3650.0,1/21,brooklyn
"2 bedrooms 1 bath fully renovated Staten Island $1,800",2,1800.0,1/21,other
Nice size Small 2 bedroom. Vacant Ready,2,2350.0,1/21,other
1br - Quiet Oasis w/ Open Sky,1,3700.0,1/21,brooklyn
1 bedroom with w/d in unit is available Feb 1st,1,4450.0,1/21,brooklyn
Rare 5/6 bedroom home for rent!,6,4995.0,1/21,other
"FEE NEGOTIABLE,1BR near BAYSIDE LIRR,HUGE YARD for BBQ Grill, AbsentLL",1,2000.0,1/21,other
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,2,2500.0,1/21,other
Newly Renovated 2BR 2BA w/ Backyard in Ozone Park/ Woodhaven,2,2600.0,1/21,other
NO FEE Stunning  2br / 2ba w/ massive private terrace & views for days,2,15250.0,1/21,other
Spacious 2 bed 1 bath unit in Bushwick W/d in bldg + furnished rooftop,2,2600.0,1/21,buschwick
Apartments Rentals. 1.5 Bedrooms (2BR),5,1750.0,1/21,other
"FOR YOU ONLY ""THE BEST!"" GORGEOUS(GIGANTC)1BR-DM/ELV/WD UNIT/GYM-SS-DW",1,4950.0,1/21,other
NO FEE NEW LUX 2 BED BUILDING IN WILLIAMSBURG,2,3758.0,1/21,bed stuy
"FOR YOU ONLY ""THE BEST!"" BEAUTIFL(GIGANTC)1BR-DM/ELV/WD UNIT/GYM-SS-DW",1,4600.0,1/21,other
Get Cozy in this  2Bed at a steal?,2,1800.0,1/21,other
"FOR YOU ONLY ""THE BEST!"" BEAUTIFL(LG)1BR-DM/ELEV/LDRY-VIEW-SS-DW-QN BR",1,3700.0,1/21,other
"FOR YOU ONLY ""THE BEST!"" BEAUTIFUL(LG)1BR-ELEV/LDRY/GYM-SS-DW-CNTRL PK",1,3750.0,1/21,other
GORGEOUS 1 BED 1 BATH IN CLINTON HILL FOR A SWEET PRICE! NO FEE!,1,2300.0,1/21,other
HUGE 4 BED 1.5 BATH IN CROWN HEIGHTS! SPACIOUS ROOMS W/ LOTS OF LIGHT,4,2800.0,1/21,crown heights
*STUNNING 3 BED 1 BATH IN CROWN HEIGHTS FOR A SWEET PRICE! NO FEE!*,3,2500.0,1/21,crown heights
*STUNNING 2 BED 1 BATH IN LUXURY BUILDING! LOTS OF AMENITIES NO FEE!*,2,2400.0,1/21,other
*MIRACULOUS 4 BED 2 BATH IN CROWN HEIGHTS FOR A SWEET PRICE! NO FEE!*,4,3200.0,1/21,crown heights
Spacious 2  bed 1.5 bath + basement duplex in Gowanus,2,4000.0,1/21,other
Unique and Charming 1 bed in heart of Greenwich Village!,1,4000.0,1/21,other
1 bedroom sunny 500 square feet,1,2300.0,1/21,other
"GORGEOUS, HUGE 1 BR CORNER APT.| GREAT LOCATION! | NO FEE",1,2250.0,1/21,other
"Great Value*True 3 bed & 2 bath, Great natural light, lots of clos",3,2700.0,1/21,crown heights
BRAND NEW & Gorgeous 2 bedroom Apartments with W/D in unit!,2,2500.0,1/21,brooklyn
Deluxe & Brand New 1 bed/1.5 Bath Duplex in Greenpoint with W/D in unit!,1,4000.0,1/21,brooklyn
All Included 2 Bedrooms Apt. for  Rent,2,2400.0,1/21,other
2 Bed 1 Bath PH + MASSIVE Private Roofdeck,2,3200.0,1/21,bed stuy
MASSIVE 3 BEDROOM 1 BATH** LAUNDRY IN UNIT**NO FEE,3,3100.0,1/21,other
Spacious 2 Bed 2 Bath NO FEE + Office space,2,2800.0,1/21,brooklyn
3 Bed 2 Bath// W/d in bdlg***NO FEE**,3,3000.0,1/21,other
1 Bed 1 Bath//Laundry// Backyard//dishwasher BUSHWICK!! **NO FEE**,1,2350.0,1/21,buschwick
NEW BUILDING/2 Bed 1 Bath/Studios/one bed NO FEE,2,2500.0,1/21,other
Rent stablized Huge & Spacious 2 Bed 1 Bath Apt,2,2800.0,1/21,buschwick
"Updated 3 beds apt 4 rent in Rosedale, Queens",3,2500.0,1/21,other
GORGEOUS NEW 2 BED WITH LAUNDRY IN THE UNIT!! large living room,2,2500.0,1/21,other
SPACIOUS 4 BED / 2 BATH IN PRIME LOCATION ~ RIGHT OFF MYRTLE WYCKOFF,4,3800.0,1/21,other
No Fee * Renovated 1 Bed 1 Bath in Astoria *Elevator & Laundry in,1,2675.0,1/21,other
2 Bed  w/ Washer & Dryer in Unit *ASTORIA*,2,2800.0,1/21,other
"2BR, LVR, EIK, Office, Sun Room, great for professional, Furnished/Un",2,2600.0,1/21,other
Spacious 1 bedroom Duplex in Crown Heights,1,2300.0,1/21,brooklyn
BRAND NEW & Gorgeous 2 bedroom Apartments with W/D in unit!,2,2500.0,1/21,brooklyn
"2 bed + 1 bath, renovated, central AC, virtual doorman, beautiful unit",2,4000.0,1/21,other
**LARGE LIVIG ROOM** SPACIOUS 3 BEDROOM IN STUYVSANT HEIGHT***NO FEE,3,2700.0,1/21,other
MASSIVE 3 BEDROOM IN CROWNHEIGHTS!NO FEE,3,2500.0,1/21,crown heights
St. George- Spacious 4 Bedroom Apartment (Westervelt Avenue),4,2500.0,1/21,other
1 bedroom coop apt,1,1600.0,1/21,other
Newly renovated one bedroom apartment that looks like a 2 bedroom,2,1350.0,1/21,other
St. George-Spacious 2 Bedroom Apartment (Westervelt Avenue),2,2100.0,1/21,other
2 bedroom in coop bldg,2,2100.0,1/21,other
Spacious 1.5br with 1.5 bath Great location,5,2800.0,1/21,bed stuy
**Bright under renovation spacious 2BR or 3BR!W shared outdoor space*,2,2600.0,1/21,crown heights
Hudson Heights - Huge 2 Bedroom - No Fee - Elevator / Modern Kitchen,2,2550.0,1/21,other
Huge 3BR Apt in Washington Heights / New Bathroom!  NO Fee,3,2400.0,1/21,other
RARE EV 2 BED/ 1.5 BATH DUPLEX + BACKYARD_ELEV/ LNDRY/ ROOF DECK BLDG!,2,3495.0,1/21,other
Cozy and Spacious 2BR/1Bath  in UWS (86th St) +DW,2,3290.0,1/21,other
FOR YOU ONLY MINT(SPACIOUS)1BR-ELV/LDRY-LG LIV RM-QN BR-SS-DW-CNTRL PK,1,2700.0,1/21,other
"Platinum 3 Bed W/ Wrap around Balcony, $500 Cashback",3,6935.0,1/21,other
Washington Heights - Beautiful 1BR -  No Fee / Stainless Appliances,1,1675.0,1/21,other
Mosholu - Large 2BR Apt - Elevator / NO Fee,2,1995.0,1/21,other
Massive underpriced 3 bedroom Next to Prospect Park- Act Fast!,3,2750.0,1/21,other
2 BEDROOM 1 BATHROOM APARTMENT WITH LAUNDRY IN BUILDING,2,3050.0,1/21,bed stuy
Modern 1 bed 1 bath,1,2500.0,1/21,buschwick
SPACIOUS LES 1 BED DIGS - PRIME LOCATION - RARE FIND,1,2750.0,1/21,other
SUN SWEPT GUTTED WV 1 BED OASIS___LNDRY/ ROOF DECK BLDG - RARE FIND,1,3995.0,1/21,other
"3 br apts. in Jersey City -mins to Manhattan,near train.",3,2800.0,1/21,other
"2Bedroom Apartment, very clean",2,2250.0,1/21,other
"2 Bedroom Apartment, very clean",2,2450.0,1/21,other
BARGAIN BRIGHT GRAMERCY 2 BED STUNNER - PRIME LOCATION - A STEAL!!!,2,2995.0,1/21,other
"New Construction 1BR on Goldsmith St near M,R!",1,2150.0,1/21,other
"New Construction 2BR/2Bath on Goldsmith St near M,R subway!",2,2400.0,1/21,other
***Charming Sun Washed Chelsea 1 Bed Loft***Prime Location,1,3395.0,1/21,other
Trendy 1 Bedroom Apartment in Williamsburg {REF#220},1,4199.0,1/20,other
Fast and easy approval  large 1 bed newly renovated,1,2199.0,1/20,other
Astoria 2 Bed!,2,5500.0,1/20,other
Glendale 3 Bed!,3,2750.0,1/20,other
Stunning 1 Bedroom Apartment in Carroll Gardens! {REF#196},1,2799.0,1/20,other
Lovely 1 Bedroom Apartment in Park Slope {REF#109},1,2199.0,1/20,other
"NO FEE Newly Renovated 2 Bedroom w/ W/D In Unit, Office, AC3 Trains",2,3000.0,1/20,crown heights
Warm & AntIqUe BouTiQUe 🛋1.5 Bedroom 1 block to the DEKALB L train,5,2600.0,1/20,other
2 BEDROOM UNFURNISHED APT,2,2500.0,1/20,brooklyn
1BR Duplex SHORT TERM with Balcony in Astoria,1,2400.0,1/20,other
"FOR YOU ONLY ""THE BEST!"" BEAUTIFL 2BR/1.5 BA DPLX-ELEV/LDRY-GRAN-SS-DW",2,3400.0,1/20,other
1 Bedroom Apartment for Rent,1,1300.0,1/20,other
"Spacious & furnished, 1 Br Apt in Private House, Utilies included",1,2200.0,1/20,other
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,2,2500.0,1/20,other
"FOR YOU ONLY ""THE BEST!"" MINT 1BR-ELEV/LNDRY-GRAN-SS-DW-QN BR-CNTRL PK",1,2600.0,1/20,other
1BR Apt at The Max NYC - Living Room & Bath for $4120/mo starting Feb 1st,1,4120.0,1/20,other
"Renovated 2 Bed 1.5 BA Apt with in-unit W/D, private outdoor, parking",2,4200.0,1/20,other
1 Bedroom Apt - All Included,1,1800.0,1/20,other
"FOR YOU ONLY ""THE BEST!"" (GIGNTC)1BR-DM/ELV/WD UNIT/GYM-SS-DW-CNTRL PK",1,4950.0,1/20,other
"Great Value*True 3 bed & 2 bath, Great natural light, lots of closet s",3,2700.0,1/20,crown heights
1 bedroom/1 bath PARTIAL FURNISHED apartment !!!Great location!!!,1,-1.0,1/20,other
Spacious renovated 3br apt - Lots of natural sunlight .,3,2500.0,1/20,other
Very sunny and airy 2br 2bath apt with Balcony and laundry,2,2892.0,1/20,bed stuy
"Prime location, spacious 1.5br duplex apt",5,4500.0,1/20,other
Spacious 2br with private yard,2,2600.0,1/20,bed stuy
Spacious 3br duplex apt in great location - Large bedrooms each,3,3600.0,1/20,bed stuy
"These spacious 3 Bedrooms have gigantic sunny living rooms,",3,2800.0,1/20,bed stuy
Spacious newly gut renovated 4br 3Full bath duplex apt,4,4300.0,1/20,bed stuy
Beautiful and spacious 4br 2bath apt,4,4124.0,1/20,buschwick
1 Bedroom; All Utilities Included,1,1600.0,1/20,other
Spacious 3br apt - Lots of natural sunlight throughout,3,2800.0,1/20,crown heights
Spacious 2 Bed 2 Bath NO FEE + Office space,2,2900.0,1/20,brooklyn
SPACIOUS 4 BED / 2 BATH IN PRIME LOCATION ~ RIGHT OFF MYRTLE WYCKOFF,4,3800.0,1/20,other
3 Bedroom Apt,3,2000.0,1/20,other
Spacious 1 Bedroom Near Manhattan College,1,2050.0,1/20,other
2 bedroom apt for rent,2,2100.0,1/20,other
4BEDROOM DUPLEX / ENDLESS NATURAL LIGHT / 2 BATHROOMS**NO FEE,4,5800.0,1/20,other
**LARGE LIVIG ROOM** SPACIOUS 3 BEDROOM IN STUYVSANT HEIGHT***NO FEE,3,2700.0,1/20,other
FOR YOU “ONLY THE BEST” BEAUTIFL 1BR-DM/ELEV/LNDRY-BIG WINDOS-SS-DW-AC,1,3000.0,1/20,other
Huge 2 Bedroom apartment for rent Near Manhattan College,2,2400.0,1/20,other
"Sun Filled Apartment for Rent, 4 Bedrooms, 2023 (1119J #2)",4,3390.0,1/20,brooklyn
"Brooklyn Apartment, 2 Bedroom, 1 Bath, Garden (1119J #1)",2,3250.0,1/20,brooklyn
NEW Amazing 2 Bed Apartment Available Central Crown Heights 809 Park Pl #4A,2,2600.0,1/20,brooklyn
BRAND NEW EXTRA LARGE 3 BR NYCHA/HPD OR CITYFHEPS VOUCHERS - 2 BATHS,3,3200.0,1/20,other
2 Bedroom,2,1950.0,1/20,other
Stunning 1 Bedroom Apartment in Williamsburg {REF#181},1,2500.0,1/20,other
MASSIVE 2 Bed w/ Balcony in NEW Luxury Building!,2,3345.0,1/20,bed stuy
"Gorgeous 1 Bed in Renovated Building w/ Backyard, Rood & Laundry!",1,2499.0,1/20,buschwick
1 Bedroom Apartment for Rent,1,2300.0,1/20,other
Amazing 2 bedroom apartment with two private outdoor spaces available,2,3400.0,1/20,brooklyn
Renovated 4BR Unit in Hamilton Heights (140th St)+ DW+ Laundry in Unit,4,3300.0,1/20,other
Stunning No Broker Fee 4 Bed/5 Bath Apartment!,4,4300.0,1/20,buschwick
Brand New 1 Bedroom 2 Blocks from Metro North,1,2002.0,1/20,other
Mega-sized Convertible 1 Bed in the Heart of FiDi,1,2400.0,1/20,financial district
No Fee* NEW LUXURY 1 Bed 1 Bath in Greenpoint,1,4389.0,1/20,other
BRAND NEW & Gorgeous 2 bedroom Apartments with W/D in unit!,2,2500.0,1/20,brooklyn
Experience Luxury Living -  Beautiful 1 bedroom,1,3300.0,1/20,brooklyn
Fabulous 2 bedroom New Canaan Townhouse Condo,2,3500.0,1/20,other
Backyard! 3 Bedroom plus large basement 1.5 bath right off Seneca M train.,3,3157.0,1/20,brooklyn
Washer and dry in unit - 4 Bedroom in prime bushwick!,4,4100.0,1/20,brooklyn
2 bedroom in Brand New condition,2,2500.0,1/20,other
No fee - 2 bed with private balcony,2,2900.0,1/20,other
3 Bedroom in Prime Bushwick! Feb 1st or asap move in!,3,3500.0,1/20,brooklyn
Cozy & Comfortable 1br 1br,1,1900.0,1/20,brooklyn
"Huge 1 bed home office in FiDi, Full service Building.",1,4500.0,1/20,financial district
No Fee * Renovated 1 Bed 1 Bath in Astoria *Elevator & Laundry in,1,2675.0,1/20,other
NEWLY RENOVATED 1 BED w PRIVATE ROOF,1,2700.0,1/20,brooklyn
$3400 - Great 2 bedroom with Amazing View in West Harlem,2,3400.0,1/20,other
2 Bed  w/ Washer & Dryer in Unit *ASTORIA*,2,2800.0,1/20,other
3 bedroom/ Two baths in Mint condition,3,3084.0,1/20,other
No Fee  New LUXURY 2 Bed 2 Bath in Williamsburg Water Front !!,2,8483.0,1/20,other
"$2500 for a Beautiful, 3bed, 2Bath apt.",3,2500.0,1/20,other
**GORGEOUS NEWLY RENOVATED 3 BED/ 1 BATH APT IN PRIME WILLIAMSBURG**,3,3800.0,1/20,other
HUGE PORTCHESTER 1 BED WITH WALK THRU KITCHEN & DINING AREA,1,1925.0,1/20,other
Rent stablized Huge & Spacious 2 Bed 1 Bath Apt,2,2529.0,1/20,buschwick
COZY AND MODERN 2 BED w PRIVATE BACK YARD,2,3708.0,1/20,brooklyn
80TH STREET AND BROADWAY GORGEOUS 2 BEDROOM IN ELMHURST,2,1800.0,1/20,other
3 Bedroom with 1.5 Bath,3,3000.0,1/20,other
80TH STREET AND BROADWAY GORGEOUS 2 BEDROOM IN ELMHURST,2,1785.0,1/20,other
"Beautiful, sunlit 1 Bedroom 1 bath in Hell's Kitchen",1,2550.0,1/20,other
Sunny 2bed w/ private balconies+a/c+dishwasher+laundry+elevator+gym,2,3000.0,1/20,buschwick
GRAND TRUE 2BEDROOM !! RARE UES,2,3070.0,1/20,other
AMAZING 3BR Renov_Bright_Near Sub/Shops_1 blk to Park,3,2800.0,1/20,other
"LARGE QUIET*2BR APT*PRIVACY*NEAR Q, B SUBWAY TRAINS*NEAR PROSPECT PARK",2,2600.0,1/20,other
NEWLY RENOV 2Br_ High Ceiling_Steps 2 Express Sub_Ready Now!,2,2600.0,1/20,other
3 BED/1 BATH IN PRIME CROWN HEIGHTS,3,2750.0,1/20,brooklyn
Magnificent 2 bed/2 Bath Duplex with private terrace in Crown Heights!,2,2900.0,1/20,brooklyn
Sunny 1 br-650 SQFT-Great apt-West 72 ST-UWS.,1,2827.0,1/20,other
"☀️Beautiful 1BR w/ Laundry in Gorgeous Brownstone, blocks from J/Z 👑",1,2650.0,1/20,buschwick
3 BR apt w/even sized rooms☀️great closet space. near Saratoga Park🌲,3,3250.0,1/20,other
🌟 Brand New 2 Bed unit by Brooklyn College! Laundry in-Unit! $2500,2,2500.0,1/20,other
*Private balcony*Huge 1 bed apartment*_elevator_laundry_pets ok!,1,4500.0,1/20,other
No Fee Spacious 2 bedroom- Flatbush Ave,2,2500.0,1/20,brooklyn
No Brokers Fee! 2 bedroom apt in Stuy Heights $2850!,2,2850.0,1/20,other
NEWLY RENOVATED 3/4 BED FLEX VIW OF HUDSON RIVER ELEVATOR LAUNDRY,4,4500.0,1/20,other
**BRAND NEW 3 BED/ 1 BATH APT IN WILLIAMSBURG WITH AMENITIES*NO FEE**,3,4000.0,1/20,other
"2BR,YARD,near BAYSIDE LIRR,RENOVATED Kit and Bath,WOODflr,CENTRAL Air",2,2100.0,1/20,other
"HALF MONTH FEE3BR,NEW QUARTZkit/STAINLESS STEELapp,NEWbathWOODfl,C/AIR",3,2700.0,1/20,other
Huge 1 Bedroom w/ Laundry in Building! Steps to the B/Q Trains!,1,2295.0,1/20,other
"1BRwithYARD/DECK,NEW QUARTZkit/StainlessSteelAppl,WOODflrRENOVATEDbath",1,2300.0,1/20,other
"HALF MONTH FEE3BRnearLIRR,Eat-n-Kit,L-ShapeDR/LR,1.5BathWOODfl,BALCONY",3,2400.0,1/20,other
3 bedrooms for a two-bedroom price,3,1800.0,1/20,other
"3BR,GRANITEkit,2fullBathsL-shapeDR/LR,WASHER/DRYER,C/AIR",3,2600.0,1/20,other
Amazing_Newly renovated_King Size 2Br _ Near Prospect Park,2,2999.0,1/20,other
"2BR DUPLEX near LIRR and #7Train,NEWkit/DISH,2BathsWASH/DRY,officeYARD",2,3000.0,1/20,other
"1BR near BAYSIDE LIRR,NEWkit,NEWbath,HUGE BedroomNEW WOODflr,AbsentLL",1,1750.0,1/20,other
2 BED/ 1 BATH BRAND NEW LUXURY BUILDING AT WILLOUGHBY AVENUE,2,3700.0,1/20,buschwick
3 Bed 2 Bath// W/d in bdlg***NO FEE**,3,3000.0,1/20,other
4 BED 2 BATH IN CROWN HEIGHTS FOR A SWEET PRICE! NO FEE!,4,3400.0,1/20,crown heights
3 Bed 1 Bath Spacious NO FEE,3,2700.0,1/20,bed stuy
MASSIVE 3 BEDROOM 1 BATH** LAUNDRY IN UNIT**NO FEE,3,3100.0,1/20,other
Newly renovated1Bed/1Bath in Well Maintained Laundry/Elevator Building,1,2295.0,1/20,other
Alquiler de 1 Bedroom with Parking recién renovado,1,1850.0,1/20,other
RENOVATED 1 BED WITH CONDO LIKE FINISHES FOR IMMEDIATE OCCUPANCY,1,1940.0,1/20,other
4 bedroom at a 3 bedroom price,4,2400.0,1/20,other
**STUNNING NEWLY RENOVATED 3 BED/ 1 BATH APT IN PRIME WILLIAMSBURG**,3,3950.0,1/20,other
"FOR YOU ONLY ""THE BEST!"" GORGEOUS(GIGANTIC)2BR/2BA DM/ELEV-W/D UNIT-DW",2,6500.0,1/20,other
"FOR YOU ONLY ""THE BEST!"" BEAUTIFL(GIGANTC)1BR-DM/ELV/WD UNIT/GYM-SS-DW",1,4600.0,1/20,other
"FOR YOU ONLY ""THE BEST!"" BEAUTIFL(LG)1BR-DM/ELEV/LDRY-VIEW-SS-DW-QN BR",1,3700.0,1/20,other
"FOR YOU ONLY ""THE BEST!"" BEAUTIFUL(LG)1BR-ELEV/LDRY/GYM-SS-DW-CNTRL PK",1,3750.0,1/20,other
"FOR YOU ONLY ""THE BEST!"" BEAUTIFL(GIGANTIC 1BR-24HR DM/ELEV/LDRY SS-DW",1,3800.0,1/20,other
**STUNNING LUXURY 2 BED/ 1 BATH APT IN BUSHWICK WITH AMENITIES**,2,3000.0,1/20,buschwick
Winter deal! 2 bed / 2 bath with balcony in luxury building. No fee!,2,3800.0,1/20,buschwick
3 Bed TEXT ONLY HABLAMOS ESPANOL,3,2400.0,1/20,other
**STUNNING LUXURY 1 BED/ 1 BATH APT WITH AMENITIES IN BUSHWICK**,1,2478.0,1/20,buschwick
2 Bedroom apartment,2,1800.0,1/20,other
Renovated 4BR in Morn Hts (138th St)+ W/D in Unit+ Separate Kitchen,4,3500.0,1/20,other
**STUNNING 3 BED/ 2 BATH DUPLEX IN BED-STUY**NO FEE**,3,2950.0,1/20,bed stuy
Huge 1 Bedroom w/ Laundry in Building! Steps to the B/Q Trains!,1,1795.0,1/20,other
🌞 __ Renovated 2 bedroom close to Expres train on 36th! 🚂_____,2,1999.0,1/20,other
ID:1415626 Large 3 Bedroom 2 Bathroom Apartment for Rent,3,2600.0,1/20,other
ID:1415622 Spacious 1 Bedroom Apartment for Rent,1,1850.0,1/20,other
Beautiful 1 Bedroom Apartment Black Rock Gardens,1,1725.0,1/20,other
Beautiful 1Bed/1Bath in Well Maintained Laundry/Elevator Building,1,1795.0,1/20,other
"Rent Stabilized 2 Bedroom Apartment - $2,601",2,2601.0,1/20,brooklyn
UNDER PRICE!  2 BEDROOM IN BUSHWICK NEXT TO L TRAIN,2,2600.0,1/20,buschwick
Beautiful 1BR in Black Rock!! Cypress Apts.,1,1705.0,1/20,other
No Fee 3bed/2bath duplex w/d in unit,3,3800.0,1/20,brooklyn
